EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,BlockingFouls,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls,BlockedShortMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,SelfOReb,StepOutOfBoundsTurnovers,3SecondViolations,SelfORebPct,Blocked3s,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Clear Path Fouls,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
201155-201579-201588-202331-2449,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Paul George, Luis Scola","Stuckey, Hibbert, Hill, George, Scola",201155-201579-201588-202331-2449,IND,220.0,2,4.0,-8.0,7.0,7.0,4.0,4.0,1.0,14.0,,,,,,,,1.0,,2.0,,1.0,,,1.0,2.0,1.0,2.0,,3.0,1.0,3.0,,3.0,11.0,,,,,2.0,1.0,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,1.0,,,,,1.0,1.0,1.0,3.0,3.0,4.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,,,,0.25,,0.375,0.25,,0.375,0.5,,,0.5,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.2,,,,0.5,,,,,91.63636363636364,19.142857142857142,12.285714285714286,19.142857142857142,11.571428571428571,,,,,0.16666666666666666,,,,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,,,0.5,0.5,0.5,0.5,0.4454416666666667,,0.4236,,,,1.0,16.0,25.5,0.5714285714285714,,3.0,,,1.0,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-201588-202331-2561,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Paul George, David West","Stuckey, Hibbert, Hill, George, West",201155-201579-201588-202331-2561,IND,38.0,1,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,75.78947368421053,16.0,22.0,16.0,22.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4224,,0.4224,,,,1.0,13.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-201588-202388-2561,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Donald Sloan, David West","Stuckey, Hibbert, Hill, Sloan, West",201155-201579-201588-202388-2561,IND,14.0,1,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,102.85714285714286,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-201588-203142-2561,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Chris Copeland, David West","Stuckey, Hibbert, Hill, Copeland, West",201155-201579-201588-203142-2561,IND,298.0,1,5.0,4.0,9.0,10.0,,,2.0,19.0,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,5.0,6.0,,2.0,,10.0,6.0,1.0,1.0,2.0,,,,,,,8.0,2.0,,,1.0,,,4.0,,4.0,,,2.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,,,1.0,,,2.0,1.0,3.0,,,1.0,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,8.0,,,,,0.8,0.8,,,,,0.8333333333333334,1.0,,0.625,0.5,,0.625,0.5,,0.25,,,0.3333333333333333,0.75,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,,1.0,91.81208053691275,16.88888888888889,14.6,14.444444444444445,13.2,0.375,1.0,1.0,0.6666666666666666,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.125,,,,0.125,,,,0.5,1.0,1.0,,,,,,,0.625,,0.51575,0.552575,,,,0.2,,8.4,24.75,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,0.5,,,,,,,1.0,,,,,,,,,1.0,0.5,,,,,1.0,,,1610612754,2015,2014-15,False
201155-201579-201588-203524-2449,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Solomon Hill, Luis Scola","Stuckey, Hibbert, Hill, Hill, Scola",201155-201579-201588-203524-2449,IND,733.0,8,12.0,7.0,22.0,21.0,16.0,3.0,1.0,43.0,3.0,5.0,,,1.0,2.0,5.0,8.0,1.0,2.0,,,,,,2.0,,2.0,9.0,15.0,,2.0,8.0,26.0,19.0,1.0,1.0,2.0,7.0,11.0,,2.0,6.0,20.0,8.0,10.0,,,2.0,,,4.0,,4.0,,,1.0,2.0,1.0,8.0,1.0,,4.0,7.0,11.0,2.0,13.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,3.0,4.0,,5.0,,,1.0,10.0,4.0,1.0,2.0,1.0,3.0,24.0,20.0,16.0,,1.0,0.4444444444444444,0.4444444444444444,,,,,0.6,1.0,0.6363636363636364,0.5294117647058824,0.5,0.5384615384615384,0.5909090909090909,0.5,0.625,0.11764705882352941,,,1.0,0.5833333333333334,,1.0,0.5,0.6875,0.125,,,0.5,0.5,0.5,0.75,1.0,,84.47476125511596,16.0,18.142857142857142,14.909090909090908,16.666666666666668,0.29411764705882354,0.6,0.6,0.3333333333333333,0.47058823529411764,0.625,0.625,0.4,0.11764705882352941,0.5,0.5,1.0,,,,,0.11764705882352941,,,,,,,0.15384615384615385,0.5,,,0.15384615384615385,,0.4117647058823529,,0.4762323529411765,0.4448,0.44242692307692305,0.19047619047619047,0.21052631578947367,0.07692307692307693,0.7692307692307693,7.6466666666666665,27.1,0.7272727272727273,,,1.0,,,,,,,,2.0,,,,1.0,,0.6666666666666666,,,,,,1.0,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1610612754,2015,2014-15,False
201155-201579-201588-203524-2561,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Solomon Hill, David West","Stuckey, Hibbert, Hill, Hill, West",201155-201579-201588-203524-2561,IND,5179.0,19,86.0,-12.0,159.0,150.0,61.0,34.0,16.0,309.0,17.0,28.0,3.0,5.0,6.0,8.0,16.0,48.0,18.0,43.0,5.0,6.0,2.0,2.0,4.0,18.0,,5.0,51.0,119.0,9.0,24.0,26.0,155.0,167.0,5.0,15.0,15.0,17.0,39.0,2.0,7.0,22.0,62.0,58.0,44.0,21.0,2.0,18.0,4.0,9.0,29.0,7.0,36.0,3.0,4.0,9.0,8.0,12.0,79.0,3.0,15.0,11.0,45.0,56.0,20.0,76.0,6.0,3.0,3.0,11.0,,5.0,6.0,6.0,17.0,7.0,17.0,32.0,1.0,38.0,4.0,2.0,1.0,41.0,13.0,10.0,9.0,7.0,9.0,140.0,60.0,60.0,2.0,8.0,0.5686274509803921,0.58,0.7777777777777778,0.375,0.2857142857142857,0.375,0.42857142857142855,0.3333333333333333,0.4358974358974359,0.45104895104895104,0.3333333333333333,0.43478260869565216,0.4783950617283951,0.4166666666666667,0.5081967213114754,0.16783216783216784,0.07563025210084033,0.14285714285714285,0.6470588235294118,0.7894736842105263,0.22388059701492538,0.6111111111111112,0.2,0.7466666666666667,0.21951219512195122,0.18181818181818182,0.25806451612903225,0.21428571428571427,0.5714285714285714,0.8888888888888888,0.84,0.6428571428571429,0.5,85.9162000386175,16.90566037735849,16.606666666666666,16.044025157232703,16.013333333333332,0.1958041958041958,0.6071428571428571,0.7083333333333334,0.5294117647058824,0.3356643356643357,0.3333333333333333,0.35555555555555557,0.5,0.3006993006993007,0.4186046511627907,0.43902439024390244,0.6666666666666666,0.04195804195804196,0.8333333333333334,0.8333333333333334,0.8,0.1258741258741259,0.2222222222222222,0.2222222222222222,0.75,0.3333333333333333,0.6,,0.17391304347826086,0.75,0.043478260869565216,1.0,0.10869565217391304,,0.36363636363636365,0.2222222222222222,0.44921643356643354,0.4955615384615385,0.44789891304347823,0.08552631578947369,0.1015625,0.0967741935483871,0.4,10.400840336134454,25.416666666666668,0.3836477987421384,5.0,6.0,2.0,,2.0,1.0,,4.0,,,4.0,,0.0625,,0.2,0.2,0.4444444444444444,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,1.0,0.0410958904109589,,,,,,,0.046511627906976744,,,,,1610612754,2015,2014-15,False
201155-201579-201588-204014-2449,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Damjan Rudez, Luis Scola","Stuckey, Hibbert, Hill, Rudez, Scola",201155-201579-201588-204014-2449,IND,300.0,6,5.0,-9.0,8.0,10.0,3.0,3.0,1.0,18.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,3.0,1.0,4.0,2.0,7.0,16.0,1.0,1.0,2.0,,,1.0,1.0,2.0,5.0,2.0,,3.0,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,1.0,,3.0,,3.0,1.0,2.0,4.0,,2.0,1.0,,,2.0,,1.0,,,,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,0.3333333333333333,1.0,,0.35714285714285715,1.0,1.5,0.4375,1.0,1.25,0.5714285714285714,,,,0.4,1.0,,,0.4,0.5,,1.0,,,1.0,0.5,,,86.4,19.125,14.7,18.75,12.8,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,1.0,1.0,1.0,,,1.0,1.0,,,0.7142857142857143,,0.5296285714285714,0.6505,0.60585,,,0.2857142857142857,0.7142857142857143,8.466666666666667,23.475,0.375,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-201588-204014-2561,1610612754,"Rodney Stuckey, Roy Hibbert, George Hill, Damjan Rudez, David West","Stuckey, Hibbert, Hill, Rudez, West",201155-201579-201588-204014-2561,IND,327.0,3,5.0,4.0,10.0,10.0,,6.0,1.0,20.0,2.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,3.0,7.0,2.0,2.0,1.0,13.0,9.0,1.0,1.0,2.0,,,,,,,2.0,4.0,6.0,2.0,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,,1.0,1.0,4.0,6.0,1.0,7.0,,,,1.0,,1.0,,,1.0,,3.0,3.0,,1.0,,,,2.0,1.0,,,,,11.0,,,,,0.3333333333333333,0.5,1.0,1.0,,1.0,0.42857142857142855,1.0,,0.6666666666666666,1.0,,0.65,1.0,,0.2222222222222222,,,1.0,0.6666666666666666,0.25,1.0,,0.7142857142857143,0.25,1.0,,,,0.5,0.75,1.0,,88.07339449541284,16.0,16.7,16.0,13.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.5555555555555556,1.0,0.45796666666666663,0.6568,,0.1,0.125,0.15384615384615385,,8.3,24.5,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-201985-202730-203524,1610612754,"Rodney Stuckey, Roy Hibbert, AJ Price, Lavoy Allen, Solomon Hill","Stuckey, Hibbert, Price, Allen, Hill",201155-201579-201985-202730-203524,IND,55.0,1,1.0,,2.0,1.0,2.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,78.54545454545455,18.5,18.0,18.5,18.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3572,,0.3572,,,,1.0,7.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-202730-203142,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Lavoy Allen, Chris Copeland","Stuckey, Hibbert, Sloan, Allen, Copeland",201155-201579-202388-202730-203142,IND,149.0,1,2.0,-8.0,4.0,5.0,4.0,,,9.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,,,8.0,,,,,2.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,,,1.0,,,,,,,1.0,,,86.97986577181207,22.5,11.8,22.5,9.6,,,,,0.25,,,,0.25,,,,0.25,,,,0.25,,,,,,,,,0.25,,0.25,,0.5,,0.4812125,,0.4812125,,,,,12.95,25.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-203142-204014,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Chris Copeland, Damjan Rudez","Stuckey, Hibbert, Sloan, Copeland, Rudez",201155-201579-202388-203142-204014,IND,15.0,1,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,96.0,14.0,,14.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5339,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-203142-2449,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Chris Copeland, Luis Scola","Stuckey, Hibbert, Sloan, Copeland, Scola",201155-201579-202388-203142-2449,IND,82.0,2,1.0,-5.0,2.0,3.0,,,,5.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,8.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,,,,,,,,,,,,,87.80487804878048,18.0,15.333333333333334,18.0,15.333333333333334,,,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,0.5,1.0,0.45905,,,,,,,5.0,25.4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-203142-2561,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Chris Copeland, David West","Stuckey, Hibbert, Sloan, Copeland, West",201155-201579-202388-203142-2561,IND,9.0,1,,-1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-203524-2449,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Solomon Hill, Luis Scola","Stuckey, Hibbert, Sloan, Hill, Scola",201155-201579-202388-203524-2449,IND,984.0,9,16.0,,29.0,31.0,10.0,10.0,1.0,60.0,4.0,9.0,,1.0,1.0,2.0,2.0,5.0,2.0,6.0,,1.0,,,1.0,2.0,,,8.0,20.0,1.0,3.0,9.0,28.0,28.0,,1.0,,3.0,7.0,,,3.0,9.0,10.0,6.0,,,2.0,1.0,3.0,5.0,,5.0,,,3.0,1.0,1.0,10.0,1.0,1.0,5.0,9.0,14.0,2.0,16.0,1.0,,1.0,2.0,1.0,2.0,3.0,,5.0,2.0,2.0,5.0,,6.0,,,,9.0,3.0,2.0,,,,28.0,9.0,10.0,,,0.625,0.625,,0.3333333333333333,,0.3333333333333333,0.4,,0.42857142857142855,0.41304347826086957,,0.42857142857142855,0.5185185185185185,,0.5625,0.13043478260869565,0.15,0.2222222222222222,0.4,0.6923076923076923,0.08333333333333333,0.7142857142857143,0.5,0.7,0.14285714285714285,0.2,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,87.8048780487805,16.310344827586206,16.483870967741936,15.862068965517242,15.290322580645162,0.391304347826087,0.4444444444444444,0.5714285714285714,0.75,0.21739130434782608,0.4,0.5,0.5,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.043478260869565216,,,,0.08695652173913043,0.5,0.5,,1.0,,,0.2857142857142857,0.5,,,,,0.5217391304347826,0.5,0.4792434782608696,,0.4214714285714286,0.12,0.13636363636363635,,0.32142857142857145,8.175,24.366666666666664,0.3448275862068966,,3.0,,,,,1.0,1.0,,,,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-203524-2561,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Solomon Hill, David West","Stuckey, Hibbert, Sloan, Hill, West",201155-201579-202388-203524-2561,IND,3137.0,10,52.0,2.0,98.0,93.0,6.0,5.0,16.0,191.0,14.0,25.0,6.0,7.0,2.0,3.0,7.0,24.0,11.0,27.0,2.0,3.0,,,3.0,12.0,,,32.0,76.0,5.0,15.0,10.0,89.0,87.0,9.0,11.0,27.0,4.0,6.0,,,,8.0,30.0,34.0,12.0,10.0,12.0,3.0,9.0,15.0,4.0,19.0,2.0,2.0,4.0,3.0,8.0,42.0,3.0,14.0,11.0,24.0,36.0,20.0,56.0,6.0,4.0,2.0,13.0,2.0,9.0,8.0,4.0,21.0,1.0,6.0,19.0,1.0,18.0,3.0,1.0,3.0,13.0,6.0,,2.0,2.0,2.0,62.0,8.0,6.0,1.0,,0.46875,0.5555555555555556,0.8,0.3333333333333333,,0.3333333333333333,0.42105263157894735,0.8181818181818182,0.6666666666666666,0.4340659340659341,0.9,0.6666666666666666,0.4635416666666667,0.9,0.6666666666666666,0.16483516483516483,0.11842105263157894,0.16,0.6190476190476191,0.7272727272727273,0.3181818181818182,0.7333333333333333,0.3,0.7291666666666666,0.3148148148148148,0.36363636363636365,0.23529411764705882,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.7333333333333333,0.7272727272727273,0.75,87.67612368504942,18.73469387755102,13.989247311827956,16.867346938775512,13.150537634408602,0.27472527472527475,0.56,0.6666666666666666,0.2857142857142857,0.26373626373626374,0.2916666666666667,0.3684210526315789,0.42857142857142855,0.2967032967032967,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.03296703296703297,0.6666666666666666,0.6666666666666666,1.0,0.13186813186813187,0.25,0.25,0.6666666666666666,0.4666666666666667,0.8571428571428571,,0.5,0.6666666666666666,,,,,0.43956043956043955,0.25,0.4854010989010989,0.5298285714285714,0.5234,0.07291666666666667,0.075,0.30337078651685395,0.0898876404494382,9.344736842105263,25.006666666666668,0.061224489795918366,,3.0,3.0,1.0,3.0,5.0,,2.0,,1.0,2.0,1.0,0.20833333333333334,1.0,1.0,0.375,1.0,0.0625,,,1.0,2.0,3.0,3.0,4.0,2.0,,0.75,,0.06666666666666667,0.2,0.6666666666666666,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,1610612754,2015,2014-15,False
201155-201579-202388-204014-2449,1610612754,"Rodney Stuckey, Roy Hibbert, Donald Sloan, Damjan Rudez, Luis Scola","Stuckey, Hibbert, Sloan, Rudez, Scola",201155-201579-202388-204014-2449,IND,70.0,2,1.0,-3.0,2.0,1.0,,1.0,,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,61.71428571428571,20.0,30.0,20.0,11.0,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.4487,,,,,,,12.1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
